岗位名称,公司名称,学历,公司规模,地区,福利待遇,行业,薪资,经验,发布时间,详情页
python数据分析师,深圳市昂捷信息技术股份有限公司,本科,100-299人,南山,,计算机软件,1.1万-1.8万,3-5年,2023-11-24 01:22:53,http://jobs.zhaopin.com/CC144624660J40402283116.htm
高级java/c/python软件开发工程师（港交所）(J10054),北京高阳金信信息技术有限公司,本科,100-299人,南山,,计算机软件,2万-3万,5-10年,2023-11-22 00:43:29,http://jobs.zhaopin.com/CC000136650J40509464908.htm
Python开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,1-3年,2023-11-21 00:26:20,http://jobs.zhaopin.com/CC138117190J40326118405.htm
Python开发工程师,深圳市睿服科技有限公司,本科,1000-9999人,福田,,IT服务,1.5万-2万,3-5年,2023-11-24 00:47:56,http://jobs.zhaopin.com/CC603465980J40094070409.htm
python,中软国际,本科,10000人以上,龙岗,,计算机软件,面议,3-5年,2023-11-23 00:54:57,http://jobs.zhaopin.com/CC508620126J00434023505.htm
python,中软国际,本科,10000人以上,龙岗,,计算机软件,面议,3-5年,2023-11-21 00:56:03,http://jobs.zhaopin.com/CC508620126J00423173405.htm
python运维开发工程师,京北方,本科,10000人以上,福田,,IT服务,1.2万-1.7万,1-3年,2023-11-21 00:34:49,http://jobs.zhaopin.com/CC315847110J40501272207.htm
Python工程师,大连弗斯特高新人才发展管理有限公司,大专,100-299人,南山,,咨询服务,2万-2.8万,3-5年,2023-11-24 00:17:48,http://jobs.zhaopin.com/CC135794170J40483909702.htm
python开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.6万-3万,不限,2023-11-22 00:28:48,http://jobs.zhaopin.com/CC138117190J40449553705.htm
python开发工程师,中软国际,本科,10000人以上,福田,,计算机软件,面议,3-5年,2023-11-21 00:58:31,http://jobs.zhaopin.com/CC508620120J40526118412.htm
python后端开发工程师,易宝软件科技(南京)有限公司,本科,1000-9999人,南山,,计算机软件,1.5万-1.8万,1-3年,2023-11-02 00:33:55,http://jobs.zhaopin.com/CC509286380J40482646406.htm
C/C++，java，JS，python，软件测试，数据开发,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,不限,2023-11-24 00:28:08,http://jobs.zhaopin.com/CC138117190J40412223505.htm
python开发工程师,上海晨钦信息科技服务有限公司,大专,1000-9999人,福田,,互联网,1.2万-1.6万,3-5年,2023-11-24 01:03:47,http://jobs.zhaopin.com/CCL1343356340J40463667912.htm
Java/Python/c++/c/Go/js,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.7万-3万,不限,2023-11-24 00:27:47,http://jobs.zhaopin.com/CC138117190J40284691005.htm
Java/Python/C/C++/Go通用软件开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.7万-3万,不限,2023-11-23 00:25:48,http://jobs.zhaopin.com/CC138117190J40233238105.htm
软件开发/测试工程师 （Java /C/C++ /Python/ Web）,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,不限,2023-11-02 00:26:53,http://jobs.zhaopin.com/CC138117190J40278063705.htm
Python量化开发工程师,深圳市磐泷智投数据有限公司,硕士,20-99人,福田,,计算机软件,1.5万-2.5万,3-5年,2023-11-23 15:59:21,http://jobs.zhaopin.com/CCL1454656130J40417468216.htm
Python后端开发工程师,深圳市磐泷智投数据有限公司,本科,20-99人,福田,,计算机软件,1万-2万,1-3年,2023-11-23 15:59:15,http://jobs.zhaopin.com/CCL1454656130J40487950116.htm
JAVA/C++/Python/JS/HTML/GO等开发工程师,北京外企人力资源服务河南有限公司,本科,100-299人,龙岗,,人力资源服务,1.5万-3万,1-3年,2023-11-24 00:10:52,http://jobs.zhaopin.com/CC329281210J40443015601.htm
Python开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,不限,2023-11-23 00:25:59,http://jobs.zhaopin.com/CC138117190J40366694505.htm
python数据分析师,深圳市昂捷信息技术股份有限公司,本科,100-299人,南山,,计算机软件,1.1万-1.8万,3-5年,2023-11-24 01:22:53,http://jobs.zhaopin.com/CC144624660J40402283116.htm
高级java/c/python软件开发工程师（港交所）(J10054),北京高阳金信信息技术有限公司,本科,100-299人,南山,,计算机软件,2万-3万,5-10年,2023-11-22 00:43:29,http://jobs.zhaopin.com/CC000136650J40509464908.htm
Python开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,1-3年,2023-11-21 00:26:20,http://jobs.zhaopin.com/CC138117190J40326118405.htm
Python开发工程师,深圳市睿服科技有限公司,本科,1000-9999人,福田,,IT服务,1.5万-2万,3-5年,2023-11-24 00:47:56,http://jobs.zhaopin.com/CC603465980J40094070409.htm
python,中软国际,本科,10000人以上,龙岗,,计算机软件,面议,3-5年,2023-11-23 00:54:57,http://jobs.zhaopin.com/CC508620126J00434023505.htm
python,中软国际,本科,10000人以上,龙岗,,计算机软件,面议,3-5年,2023-11-21 00:56:03,http://jobs.zhaopin.com/CC508620126J00423173405.htm
python实习生,淘礼礼贸易(深圳)有限公司,本科,100-299人,南山,,电子商务,150-200/天,无经验,2023-11-22 00:19:06,http://jobs.zhaopin.com/CCL1357075170J40440292003.htm
Python开发工程师,软通动力信息技术(集团)股份有限公司,本科,10000人以上,龙岗,,互联网,1.1万-2.2万,1-3年,2023-11-24 01:22:39,http://jobs.zhaopin.com/CC000544460J40328732616.htm
Python爬虫2024实习生,中乐九建工程咨询有限公司,大专,20人以下,龙华,,工程施工,2千-4千,1年以下,2023-11-16 00:56:59,http://jobs.zhaopin.com/CCL1457372290J40524980912.htm
python开发工程师,软通动力信息技术(集团)股份有限公司,大专,10000人以上,罗湖,,互联网,1.3万-1.9万,3-5年,2023-11-24 01:23:41,http://jobs.zhaopin.com/CC000544460J40470994716.htm
c/c++，java，js，python软件开发,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.8万-3.5万,1-3年,2023-10-26 14:46:35,http://jobs.zhaopin.com/CC138117190J40393126505.htm
python算法工程师,中软国际,本科,10000人以上,龙岗,,计算机软件,面议,1-3年,2023-11-16 00:57:09,http://jobs.zhaopin.com/CC508620120J40526037312.htm
python开发工程师,深圳市火星时代数据服务有限公司,大专,100-299人,光明,,计算机软件,1.4万-1.6万,3-5年,2023-11-21 00:50:32,http://jobs.zhaopin.com/CC680490520J40496015210.htm
python开发,软通动力信息技术(集团)股份有限公司,本科,10000人以上,龙岗,,互联网,1.5万-1.7万,3-5年,2023-11-17 01:17:13,http://jobs.zhaopin.com/CC000544460J40486742616.htm
Python开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.7万-3万,1-3年,2023-11-17 00:26:50,http://jobs.zhaopin.com/CC138117190J40354087905.htm
"java,C++/C,python,js,软测",外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.7万-3万,不限,2023-11-01 15:35:18,http://jobs.zhaopin.com/CC138117190J40415587405.htm
各语言软件开发java python c c++ js,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,1-3年,2023-11-23 00:26:01,http://jobs.zhaopin.com/CC138117190J40379177305.htm
java/python/C/C++软件开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.3万-2.6万,1-3年,2023-11-24 00:27:55,http://jobs.zhaopin.com/CC138117190J40354070805.htm
Python开发实习生,深圳市领智寻知科技有限公司,本科,20-99人,南山,,互联网,300-450/天,无经验,2023-11-24 00:31:52,http://jobs.zhaopin.com/CCL1224949220J40501630705.htm
python开发工程师/线上面试,软通动力信息技术(集团)股份有限公司,本科,10000人以上,龙岗,,互联网,1万-1.5万,1-3年,2023-11-22 01:18:56,http://jobs.zhaopin.com/CC000544460J40463287016.htm
Java/C++/C/python/JS开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,不限,2023-11-24 00:28:33,http://jobs.zhaopin.com/CC138117190J40467527105.htm
Python后端开发,上海微创软件股份有限公司,本科,10000人以上,南山,,IT服务,1.1万-1.5万,不限,2023-11-24 00:41:01,http://jobs.zhaopin.com/CC000638920J40525624114.htm
研发（java/JS/Python/C/C++/Go/测试）,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,不限,2023-11-19 00:25:08,http://jobs.zhaopin.com/CC138117190J40426434305.htm
Python开发工程师,深圳市睿服科技有限公司,本科,1000-9999人,福田,,IT服务,1.5万-2万,3-5年,2023-11-24 00:47:56,http://jobs.zhaopin.com/CC603465980J40094070409.htm
python,中软国际,本科,10000人以上,龙岗,,计算机软件,面议,3-5年,2023-11-23 00:54:57,http://jobs.zhaopin.com/CC508620126J00434023505.htm
python,中软国际,本科,10000人以上,龙岗,,计算机软件,面议,3-5年,2023-11-21 00:56:03,http://jobs.zhaopin.com/CC508620126J00423173405.htm
python运维开发工程师,京北方,本科,10000人以上,福田,,IT服务,1.2万-1.7万,1-3年,2023-11-21 00:34:49,http://jobs.zhaopin.com/CC315847110J40501272207.htm
python开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.6万-3万,不限,2023-11-22 00:28:48,http://jobs.zhaopin.com/CC138117190J40449553705.htm
Python工程师,大连弗斯特高新人才发展管理有限公司,大专,100-299人,南山,,咨询服务,2万-2.8万,3-5年,2023-11-24 00:17:48,http://jobs.zhaopin.com/CC135794170J40483909702.htm
python开发工程师,上海晨钦信息科技服务有限公司,大专,1000-9999人,福田,,互联网,1.2万-1.6万,3-5年,2023-11-24 01:03:47,http://jobs.zhaopin.com/CCL1343356340J40463667912.htm
python开发工程师,中软国际,本科,10000人以上,福田,,计算机软件,面议,3-5年,2023-11-21 00:58:31,http://jobs.zhaopin.com/CC508620120J40526118412.htm
Java/Python/c++/c/Go/js,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.7万-3万,不限,2023-11-24 00:27:47,http://jobs.zhaopin.com/CC138117190J40284691005.htm
C/C++，java，JS，python，软件测试，数据开发,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,不限,2023-11-24 00:28:08,http://jobs.zhaopin.com/CC138117190J40412223505.htm
python后端开发工程师,易宝软件科技(南京)有限公司,本科,1000-9999人,南山,,计算机软件,1.5万-1.8万,1-3年,2023-11-02 00:33:55,http://jobs.zhaopin.com/CC509286380J40482646406.htm
JAVA/C++/Python/JS/HTML/GO等开发工程师,北京外企人力资源服务河南有限公司,本科,100-299人,龙岗,,人力资源服务,1.5万-3万,1-3年,2023-11-24 00:10:52,http://jobs.zhaopin.com/CC329281210J40443015601.htm
Python开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,不限,2023-11-23 00:25:59,http://jobs.zhaopin.com/CC138117190J40366694505.htm
Python后端开发工程师,深圳市磐泷智投数据有限公司,本科,20-99人,福田,,计算机软件,1万-2万,1-3年,2023-11-23 15:59:15,http://jobs.zhaopin.com/CCL1454656130J40487950116.htm
软件开发/测试工程师 （Java /C/C++ /Python/ Web）,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,不限,2023-11-02 00:26:53,http://jobs.zhaopin.com/CC138117190J40278063705.htm
Python量化开发工程师,深圳市磐泷智投数据有限公司,硕士,20-99人,福田,,计算机软件,1.5万-2.5万,3-5年,2023-11-23 15:59:21,http://jobs.zhaopin.com/CCL1454656130J40417468216.htm
Java/Python/C/C++/Go通用软件开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.7万-3万,不限,2023-11-23 00:25:48,http://jobs.zhaopin.com/CC138117190J40233238105.htm
python数据分析师,深圳市昂捷信息技术股份有限公司,本科,100-299人,南山,,计算机软件,1.1万-1.8万,3-5年,2023-11-24 01:22:53,http://jobs.zhaopin.com/CC144624660J40402283116.htm
Java、python、go、C/C++或前端开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,1-3年,2023-11-21 00:26:20,http://jobs.zhaopin.com/CC138117190J40325829605.htm
Java/python/C++/C/GO/前端JS/测试开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.2万-2.4万,不限,2023-11-24 00:28:38,http://jobs.zhaopin.com/CC138117190J40473636205.htm
Python开发工程师,深圳市睿服科技有限公司,本科,1000-9999人,福田,,IT服务,1.5万-2万,3-5年,2023-11-24 00:47:56,http://jobs.zhaopin.com/CC603465980J40094070409.htm
python,中软国际,本科,10000人以上,龙岗,,计算机软件,面议,3-5年,2023-11-23 00:54:57,http://jobs.zhaopin.com/CC508620126J00434023505.htm
python,中软国际,本科,10000人以上,龙岗,,计算机软件,面议,3-5年,2023-11-21 00:56:03,http://jobs.zhaopin.com/CC508620126J00423173405.htm
Python开发工程师,深圳市紫川软件有限公司,本科,500-999人,南山,,计算机软件,1.1万-1.6万,1-3年,2023-11-23 01:04:04,http://jobs.zhaopin.com/CC143806550J40305293414.htm
Python开发工程师,深圳市法本信息技术股份有限公司,大专,1000-9999人,福田,,计算机软件,1.4万-1.5万,3-5年,2023-11-23 00:32:48,http://jobs.zhaopin.com/CC385622410J40490920106.htm
Python,中软国际,本科,10000人以上,龙岗,,计算机软件,面议,1-3年,2023-11-23 00:55:21,http://jobs.zhaopin.com/CC508620120J40286470212.htm
python自动化（AI方向，面试快，薪资open),软通动力信息技术(集团)股份有限公司,本科,10000人以上,龙岗,,互联网,1.2万-2.4万,3-5年,2023-11-17 01:14:38,http://jobs.zhaopin.com/CC000544460J40440243016.htm
初级Python开发,软通动力信息技术(集团)股份有限公司,本科,10000人以上,龙岗,,互联网,1万-1.6万,1-3年,2023-11-13 17:05:50,http://jobs.zhaopin.com/CC000544460J40262392016.htm
python,中软国际,本科,10000人以上,宝安,,计算机软件,面议,3-5年,2023-11-24 01:05:04,http://jobs.zhaopin.com/CC508620120J40530015412.htm
Python 数据 自动化 测试 运维 2024实习生,中乐九建工程咨询有限公司,大专,20人以下,龙华,,工程施工,2千-4千,无经验,2023-11-16 00:57:20,http://jobs.zhaopin.com/CCL1457372290J40527045212.htm
python自动化测试工程师,深圳极联信息技术股份有限公司,本科,500-999人,南山,,计算机软件,1万-1.4万,3-5年,2023-11-16 20:13:00,http://jobs.zhaopin.com/CC409287530J40521053007.htm
python运维开发工程师,深圳市紫川软件有限公司,本科,500-999人,南山,,计算机软件,1万-1.5万,3-5年,2023-11-24 01:16:23,http://jobs.zhaopin.com/CC143806550J40547291014.htm
python爬虫工程师,爱键创新(深圳)有限公司,大专,100-299人,宝安,,计算机软件,1.4万-1.8万,3-5年,2023-11-23 00:52:17,http://jobs.zhaopin.com/CC539851880J40467910111.htm
python后端开发工程师,润和软件,本科,1000-9999人,龙岗,,计算机软件,1.1万-2万,3-5年,2023-11-23 01:05:31,http://jobs.zhaopin.com/CC171774410J40535088614.htm
python运维开发工程师,京北方,本科,10000人以上,福田,,IT服务,1.2万-1.7万,1-3年,2023-11-21 00:34:49,http://jobs.zhaopin.com/CC315847110J40501272207.htm
python开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.6万-3万,不限,2023-11-22 00:28:48,http://jobs.zhaopin.com/CC138117190J40449553705.htm
Python工程师,大连弗斯特高新人才发展管理有限公司,大专,100-299人,南山,,咨询服务,2万-2.8万,3-5年,2023-11-24 00:17:48,http://jobs.zhaopin.com/CC135794170J40483909702.htm
python开发工程师,上海晨钦信息科技服务有限公司,大专,1000-9999人,福田,,互联网,1.2万-1.6万,3-5年,2023-11-24 01:03:47,http://jobs.zhaopin.com/CCL1343356340J40463667912.htm
python开发工程师,中软国际,本科,10000人以上,福田,,计算机软件,面议,3-5年,2023-11-21 00:58:31,http://jobs.zhaopin.com/CC508620120J40526118412.htm
Java/Python/c++/c/Go/js,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.7万-3万,不限,2023-11-24 00:27:47,http://jobs.zhaopin.com/CC138117190J40284691005.htm
Python开发工程师,深圳市睿服科技有限公司,本科,1000-9999人,福田,,IT服务,1.5万-2万,3-5年,2023-11-24 00:47:56,http://jobs.zhaopin.com/CC603465980J40094070409.htm
python,中软国际,本科,10000人以上,龙岗,,计算机软件,面议,3-5年,2023-11-23 00:54:57,http://jobs.zhaopin.com/CC508620126J00434023505.htm
python,中软国际,本科,10000人以上,龙岗,,计算机软件,面议,3-5年,2023-11-21 00:56:03,http://jobs.zhaopin.com/CC508620126J00423173405.htm
python运维开发工程师,京北方,本科,10000人以上,福田,,IT服务,1.2万-1.7万,1-3年,2023-11-21 00:34:49,http://jobs.zhaopin.com/CC315847110J40501272207.htm
python开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.6万-3万,不限,2023-11-22 00:28:48,http://jobs.zhaopin.com/CC138117190J40449553705.htm
Python工程师,大连弗斯特高新人才发展管理有限公司,大专,100-299人,南山,,咨询服务,2万-2.8万,3-5年,2023-11-24 00:17:48,http://jobs.zhaopin.com/CC135794170J40483909702.htm
python开发工程师,上海晨钦信息科技服务有限公司,大专,1000-9999人,福田,,互联网,1.2万-1.6万,3-5年,2023-11-24 01:03:47,http://jobs.zhaopin.com/CCL1343356340J40463667912.htm
python开发工程师,中软国际,本科,10000人以上,福田,,计算机软件,面议,3-5年,2023-11-21 00:58:31,http://jobs.zhaopin.com/CC508620120J40526118412.htm
Java/Python/c++/c/Go/js,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.7万-3万,不限,2023-11-24 00:27:47,http://jobs.zhaopin.com/CC138117190J40284691005.htm
C/C++，java，JS，python，软件测试，数据开发,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,不限,2023-11-24 00:28:08,http://jobs.zhaopin.com/CC138117190J40412223505.htm
python后端开发工程师,易宝软件科技(南京)有限公司,本科,1000-9999人,南山,,计算机软件,1.5万-1.8万,1-3年,2023-11-02 00:33:55,http://jobs.zhaopin.com/CC509286380J40482646406.htm
JAVA/C++/Python/JS/HTML/GO等开发工程师,北京外企人力资源服务河南有限公司,本科,100-299人,龙岗,,人力资源服务,1.5万-3万,1-3年,2023-11-24 00:10:52,http://jobs.zhaopin.com/CC329281210J40443015601.htm
Python开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,不限,2023-11-23 00:25:59,http://jobs.zhaopin.com/CC138117190J40366694505.htm
Python后端开发工程师,深圳市磐泷智投数据有限公司,本科,20-99人,福田,,计算机软件,1万-2万,1-3年,2023-11-23 15:59:15,http://jobs.zhaopin.com/CCL1454656130J40487950116.htm
软件开发/测试工程师 （Java /C/C++ /Python/ Web）,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,不限,2023-11-02 00:26:53,http://jobs.zhaopin.com/CC138117190J40278063705.htm
Python量化开发工程师,深圳市磐泷智投数据有限公司,硕士,20-99人,福田,,计算机软件,1.5万-2.5万,3-5年,2023-11-23 15:59:21,http://jobs.zhaopin.com/CCL1454656130J40417468216.htm
Java/Python/C/C++/Go通用软件开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.7万-3万,不限,2023-11-23 00:25:48,http://jobs.zhaopin.com/CC138117190J40233238105.htm
python数据分析师,深圳市昂捷信息技术股份有限公司,本科,100-299人,南山,,计算机软件,1.1万-1.8万,3-5年,2023-11-24 01:22:53,http://jobs.zhaopin.com/CC144624660J40402283116.htm
Java、python、go、C/C++或前端开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,1-3年,2023-11-21 00:26:20,http://jobs.zhaopin.com/CC138117190J40325829605.htm
Java/python/C++/C/GO/前端JS/测试开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.2万-2.4万,不限,2023-11-24 00:28:38,http://jobs.zhaopin.com/CC138117190J40473636205.htm
Python开发工程师,深圳市睿服科技有限公司,本科,1000-9999人,福田,,IT服务,1.5万-2万,3-5年,2023-11-24 00:47:56,http://jobs.zhaopin.com/CC603465980J40094070409.htm
python,中软国际,本科,10000人以上,龙岗,,计算机软件,面议,3-5年,2023-11-23 00:54:57,http://jobs.zhaopin.com/CC508620126J00434023505.htm
python,中软国际,本科,10000人以上,龙岗,,计算机软件,面议,3-5年,2023-11-21 00:56:03,http://jobs.zhaopin.com/CC508620126J00423173405.htm
python运维开发工程师,京北方,本科,10000人以上,福田,,IT服务,1.2万-1.7万,1-3年,2023-11-21 00:34:49,http://jobs.zhaopin.com/CC315847110J40501272207.htm
Python工程师,大连弗斯特高新人才发展管理有限公司,大专,100-299人,南山,,咨询服务,2万-2.8万,3-5年,2023-11-24 00:17:48,http://jobs.zhaopin.com/CC135794170J40483909702.htm
python开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.6万-3万,不限,2023-11-22 00:28:48,http://jobs.zhaopin.com/CC138117190J40449553705.htm
python开发工程师,中软国际,本科,10000人以上,福田,,计算机软件,面议,3-5年,2023-11-21 00:58:31,http://jobs.zhaopin.com/CC508620120J40526118412.htm
python后端开发工程师,易宝软件科技(南京)有限公司,本科,1000-9999人,南山,,计算机软件,1.5万-1.8万,1-3年,2023-11-02 00:33:55,http://jobs.zhaopin.com/CC509286380J40482646406.htm
C/C++，java，JS，python，软件测试，数据开发,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,不限,2023-11-24 00:28:08,http://jobs.zhaopin.com/CC138117190J40412223505.htm
python开发工程师,上海晨钦信息科技服务有限公司,大专,1000-9999人,福田,,互联网,1.2万-1.6万,3-5年,2023-11-24 01:03:47,http://jobs.zhaopin.com/CCL1343356340J40463667912.htm
Java/Python/c++/c/Go/js,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.7万-3万,不限,2023-11-24 00:27:47,http://jobs.zhaopin.com/CC138117190J40284691005.htm
Java/Python/C/C++/Go通用软件开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.7万-3万,不限,2023-11-23 00:25:48,http://jobs.zhaopin.com/CC138117190J40233238105.htm
软件开发/测试工程师 （Java /C/C++ /Python/ Web）,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,不限,2023-11-02 00:26:53,http://jobs.zhaopin.com/CC138117190J40278063705.htm
Python量化开发工程师,深圳市磐泷智投数据有限公司,硕士,20-99人,福田,,计算机软件,1.5万-2.5万,3-5年,2023-11-23 15:59:21,http://jobs.zhaopin.com/CCL1454656130J40417468216.htm
Python后端开发工程师,深圳市磐泷智投数据有限公司,本科,20-99人,福田,,计算机软件,1万-2万,1-3年,2023-11-23 15:59:15,http://jobs.zhaopin.com/CCL1454656130J40487950116.htm
JAVA/C++/Python/JS/HTML/GO等开发工程师,北京外企人力资源服务河南有限公司,本科,100-299人,龙岗,,人力资源服务,1.5万-3万,1-3年,2023-11-24 00:10:52,http://jobs.zhaopin.com/CC329281210J40443015601.htm
Python开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,不限,2023-11-23 00:25:59,http://jobs.zhaopin.com/CC138117190J40366694505.htm
python数据分析师,深圳市昂捷信息技术股份有限公司,本科,100-299人,南山,,计算机软件,1.1万-1.8万,3-5年,2023-11-24 01:22:53,http://jobs.zhaopin.com/CC144624660J40402283116.htm
高级java/c/python软件开发工程师（港交所）(J10054),北京高阳金信信息技术有限公司,本科,100-299人,南山,,计算机软件,2万-3万,5-10年,2023-11-22 00:43:29,http://jobs.zhaopin.com/CC000136650J40509464908.htm
Python开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,1-3年,2023-11-21 00:26:20,http://jobs.zhaopin.com/CC138117190J40326118405.htm
Python开发工程师,深圳市睿服科技有限公司,本科,1000-9999人,福田,,IT服务,1.5万-2万,3-5年,2023-11-24 00:47:56,http://jobs.zhaopin.com/CC603465980J40094070409.htm
python,中软国际,本科,10000人以上,龙岗,,计算机软件,面议,3-5年,2023-11-23 00:54:57,http://jobs.zhaopin.com/CC508620126J00434023505.htm
python,中软国际,本科,10000人以上,龙岗,,计算机软件,面议,3-5年,2023-11-21 00:56:03,http://jobs.zhaopin.com/CC508620126J00423173405.htm
python运维开发工程师,京北方,本科,10000人以上,福田,,IT服务,1.2万-1.7万,1-3年,2023-11-21 00:34:49,http://jobs.zhaopin.com/CC315847110J40501272207.htm
python开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.6万-3万,不限,2023-11-22 00:28:48,http://jobs.zhaopin.com/CC138117190J40449553705.htm
Python工程师,大连弗斯特高新人才发展管理有限公司,大专,100-299人,南山,,咨询服务,2万-2.8万,3-5年,2023-11-24 00:17:48,http://jobs.zhaopin.com/CC135794170J40483909702.htm
python开发工程师,上海晨钦信息科技服务有限公司,大专,1000-9999人,福田,,互联网,1.2万-1.6万,3-5年,2023-11-24 01:03:47,http://jobs.zhaopin.com/CCL1343356340J40463667912.htm
python开发工程师,中软国际,本科,10000人以上,福田,,计算机软件,面议,3-5年,2023-11-21 00:58:31,http://jobs.zhaopin.com/CC508620120J40526118412.htm
Java/Python/c++/c/Go/js,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.7万-3万,不限,2023-11-24 00:27:47,http://jobs.zhaopin.com/CC138117190J40284691005.htm
C/C++，java，JS，python，软件测试，数据开发,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,不限,2023-11-24 00:28:08,http://jobs.zhaopin.com/CC138117190J40412223505.htm
python后端开发工程师,易宝软件科技(南京)有限公司,本科,1000-9999人,南山,,计算机软件,1.5万-1.8万,1-3年,2023-11-02 00:33:55,http://jobs.zhaopin.com/CC509286380J40482646406.htm
JAVA/C++/Python/JS/HTML/GO等开发工程师,北京外企人力资源服务河南有限公司,本科,100-299人,龙岗,,人力资源服务,1.5万-3万,1-3年,2023-11-24 00:10:52,http://jobs.zhaopin.com/CC329281210J40443015601.htm
Python开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,不限,2023-11-23 00:25:59,http://jobs.zhaopin.com/CC138117190J40366694505.htm
Python后端开发工程师,深圳市磐泷智投数据有限公司,本科,20-99人,福田,,计算机软件,1万-2万,1-3年,2023-11-23 15:59:15,http://jobs.zhaopin.com/CCL1454656130J40487950116.htm
软件开发/测试工程师 （Java /C/C++ /Python/ Web）,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,不限,2023-11-02 00:26:53,http://jobs.zhaopin.com/CC138117190J40278063705.htm
Python量化开发工程师,深圳市磐泷智投数据有限公司,硕士,20-99人,福田,,计算机软件,1.5万-2.5万,3-5年,2023-11-23 15:59:21,http://jobs.zhaopin.com/CCL1454656130J40417468216.htm
Java/Python/C/C++/Go通用软件开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.7万-3万,不限,2023-11-23 00:25:48,http://jobs.zhaopin.com/CC138117190J40233238105.htm
python数据分析师,深圳市昂捷信息技术股份有限公司,本科,100-299人,南山,,计算机软件,1.1万-1.8万,3-5年,2023-11-24 01:22:53,http://jobs.zhaopin.com/CC144624660J40402283116.htm
Java、python、go、C/C++或前端开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.5万-3万,1-3年,2023-11-21 00:26:20,http://jobs.zhaopin.com/CC138117190J40325829605.htm
Java/python/C++/C/GO/前端JS/测试开发工程师,外企德科,本科,1000-9999人,龙岗,,人力资源服务,1.2万-2.4万,不限,2023-11-24 00:28:38,http://jobs.zhaopin.com/CC138117190J40473636205.htm
Python开发工程师,深圳市睿服科技有限公司,本科,1000-9999人,福田,,IT服务,1.5万-2万,3-5年,2023-11-24 00:47:56,http://jobs.zhaopin.com/CC603465980J40094070409.htm
python,中软国际,本科,10000人以上,龙岗,,计算机软件,面议,3-5年,2023-11-23 00:54:57,http://jobs.zhaopin.com/CC508620126J00434023505.htm
python,中软国际,本科,10000人以上,龙岗,,计算机软件,面议,3-5年,2023-11-21 00:56:03,http://jobs.zhaopin.com/CC508620126J00423173405.htm
